,Unnamed: 0,Title,Url,Time,Year,Type
160,160,Artificial neural network models for airport capacity prediction,https://www.sciencedirect.com/science/article/pii/S0969699721001277,22 September 2021,2021,Research Article
161,161,An integrated SWOT based fuzzy AHP and fuzzy MARCOS methodology for digital transformation strategy analysis in airline industry,https://www.sciencedirect.com/science/article/pii/S0969699721001241,21 September 2021,2021,Research Article
162,162,Quantifying the impact of the COVID-19 pandemic on US airline stock prices,https://www.sciencedirect.com/science/article/pii/S096969972100123X,17 September 2021,2021,Research Article
163,163,A quantum-inspired model for human-automation trust in air traffic controllers derived from functional Magnetic Resonance Imaging and correlated with behavioural indicators,https://www.sciencedirect.com/science/article/pii/S0969699721001253,15 September 2021,2021,Research Article
164,164,Investigating air travellers’ travel motivation during a pandemic crisis,https://www.sciencedirect.com/science/article/pii/S0969699721001204,14 September 2021,2021,Research Article
165,165,Determinants of blockchain adoption in the aviation industry: Empirical evidence from Korea,https://www.sciencedirect.com/science/article/pii/S0969699721001216,9 September 2021,2021,Research Article
166,166,The effect of aviation responses to the control of imported COVID-19 cases,https://www.sciencedirect.com/science/article/pii/S0969699721001228,8 September 2021,2021,Research Article
167,167,A literature review and citation analyses of air travel demand studies published between 2010 and 2020,https://www.sciencedirect.com/science/article/pii/S0969699721001174,3 September 2021,2021,Research Article
168,168,The evaluation of Istanbul airspace design from the perspective of complexity and safety,https://www.sciencedirect.com/science/article/pii/S0969699721001198,24 August 2021,2021,Research Article
169,169,Large volcanic eruptions and their influence on air transport: The case of Japan,https://www.sciencedirect.com/science/article/pii/S0969699721001186,19 August 2021,2021,Research Article
170,170,Four decades of airline productivity and efficiency studies: A review and bibliometric analysis,https://www.sciencedirect.com/science/article/pii/S096969972100082X,11 August 2021,2021,Research Article
171,171,Estimating the impact of COVID-19 on air travel in the medium and long term using neural network and Monte Carlo simulation,https://www.sciencedirect.com/science/article/pii/S0969699721001083,3 August 2021,2021,Research Article
172,172,Evaluating financial performance of commercial service airports in the United States,https://www.sciencedirect.com/science/article/pii/S0969699721000946,30 July 2021,2021,Research Article
173,173,Detecting passengers' heterogeneity on airlines’ services using SP data,https://www.sciencedirect.com/science/article/pii/S0969699721001058,29 July 2021,2021,Research Article
174,174,Aircraft turnaround time estimation in early design phases: Simulation tools development and application to the case of box-wing architecture,https://www.sciencedirect.com/science/article/pii/S0969699721001046,28 July 2021,2021,Research Article
175,175,Is economics good for aviation policy? Some problems in bridging the gap between theory and policy,https://www.sciencedirect.com/science/article/pii/S0969699721000909,19 July 2021,2021,Research Article
176,176,The sky is the limit: Assessing aircraft market diffusion with agent-based modeling,https://www.sciencedirect.com/science/article/pii/S0969699721000879,19 July 2021,2021,Research Article
177,177,Analyzing passenger behavior in airport terminals based on activity preferences,https://www.sciencedirect.com/science/article/pii/S0969699721000934,16 July 2021,2021,Research Article
178,178,Network-wide assessment of ATM mechanisms using an agent-based model,https://www.sciencedirect.com/science/article/pii/S0969699721000910,6 July 2021,2021,Research Article
179,179,Impacts of COVID-19 on aircraft usage and fuel consumption: A case study on four Chinese international airports,https://www.sciencedirect.com/science/article/pii/S0969699721000892,1 July 2021,2021,Research Article
180,180,Commodity price pass-through in the US airline industry and the hidden perks of consolidation,https://www.sciencedirect.com/science/article/pii/S0969699721000831,21 June 2021,2021,Research Article
181,181,Building an assessment model for measuring airport resilience,https://www.sciencedirect.com/science/article/pii/S0969699721000843,17 June 2021,2021,Research Article
182,182,The negative effects of travel friction among road warrior salespeople,https://www.sciencedirect.com/science/article/pii/S0969699721000703,11 June 2021,2021,Research Article
183,183,Istanbul Airport (IGA) and quest of best competitive strategy for air cargo carriers in new competition environment: A fuzzy multi-criteria approach,https://www.sciencedirect.com/science/article/pii/S0969699721000715,10 June 2021,2021,Research Article
184,184,An explainable machine learning approach to improve take-off time predictions,https://www.sciencedirect.com/science/article/pii/S0969699721000739,10 June 2021,2021,Research Article
185,185,Prediction and extraction of tower controller commands for speech recognition applications,https://www.sciencedirect.com/science/article/pii/S0969699721000727,7 June 2021,2021,Research Article
186,186,A novel model to manage air cargo disruptions caused by global catastrophes such as Covid-19,https://www.sciencedirect.com/science/article/pii/S0969699721000697,4 June 2021,2021,Research Article
187,187,The impact of COVID-19 on airline passenger travel behavior: An exploratory analysis on the Chinese aviation market,https://www.sciencedirect.com/science/article/pii/S0969699721000673,2 June 2021,2021,Research Article
188,188,Air passenger forecasting using Neural Granger causal Google trend queries,https://www.sciencedirect.com/science/article/pii/S0969699721000661,30 May 2021,2021,Research Article
189,189,Impact of COVID-19 on air transport passenger markets: Examining evidence from the Chinese market,https://www.sciencedirect.com/science/article/pii/S0969699721000685,21 May 2021,2021,Research Article
190,190,Characterization of delay propagation in the air traffic network,https://www.sciencedirect.com/science/article/pii/S0969699721000582,19 May 2021,2021,Research Article
